t,bssid,rssi
1727595871904,c8:a6:08:9a:bc:14,-76
1727595871904,c8:a6:08:5a:bc:11,-78
1727595871904,c8:a6:08:9a:bb:80,-82
1727595871904,c8:a6:08:5a:bc:10,-78
1727595871904,c8:a6:08:9a:bb:81,-82
1727595871904,60:84:bd:de:7c:67,-60
1727595871904,c8:a6:08:9a:bb:84,-82
1727595871904,c8:a6:08:5a:bb:84,-87
1727595871904,c0:25:a2:a7:2e:2b,-55
1727595871904,c0:25:a2:a7:2e:2a,-56
1727595871904,c8:a6:08:5a:fd:84,-93
1727595871904,d0:40:ef:f9:f0:9d,-95
1727595871904,60:84:bd:de:7c:60,-64
1727595871904,c8:a6:08:5a:fd:80,-92
1727595871904,c8:a6:08:5a:fd:81,-92
1727595871904,c8:a6:08:9a:b7:01,-91
1727595871904,c8:a6:08:9b:16:24,-54
1727595871904,c8:a6:08:5b:15:50,-92
1727595871904,c8:a6:08:9a:b7:00,-90
1727595871904,c8:a6:08:5b:15:51,-90
1727595871904,c0:25:a2:a9:b1:4f,-49
1727595871904,c8:a6:08:5b:16:24,-62
1727595871904,c8:a6:08:9b:15:51,-80
1727595871904,c8:a6:08:9b:15:50,-80
1727595871904,c8:a6:08:9b:16:21,-53
1727595871904,c8:a6:08:5b:16:21,-61
1727595871904,c8:a6:08:9b:16:20,-53
1727595871904,c8:a6:08:5b:16:20,-61
1727595871904,c8:a6:08:9b:15:54,-80
1727595871904,c8:a6:08:9a:b7:04,-90
1727595871904,c0:25:a2:a7:2e:1a,-72
1727595871904,c8:a6:08:5a:bc:14,-78
1727595871910,c8:a6:08:9a:fe:71,-86
1727595871910,c8:a6:08:9a:fe:70,-86
1727595871910,c8:a6:08:9a:fe:74,-86
1727595871910,84:af:ec:86:f0:70,-83
1727595871910,c8:a6:08:9a:bb:c4,-83
1727595871910,c8:a6:08:9a:bb:c1,-83
1727595871910,c8:a6:08:9a:bb:c0,-83
1727595871910,c8:a6:08:5a:bb:c0,-83
1727595871910,c8:a6:08:9b:16:04,-63
1727595871910,c8:a6:08:5b:16:04,-66
1727595871910,c8:a6:08:9b:16:01,-61
1727595871910,c8:a6:08:5b:16:01,-66
1727595871910,c8:a6:08:9b:16:00,-61
1727595871910,c8:a6:08:5b:16:00,-66
1727595871910,80:ea:96:f2:cc:77,-88
1727595871910,c8:a6:08:9a:bc:10,-76
1727595871910,c8:a6:08:5a:bb:81,-86
1727595871910,c8:a6:08:9a:bc:11,-76
1727595871910,c8:a6:08:5a:bb:80,-85
1727595871910,c8:a6:08:9a:bc:14,-76
1727595871910,c8:a6:08:5a:bc:11,-78
1727595871910,c8:a6:08:9a:bb:80,-82
1727595871910,c8:a6:08:5a:bc:10,-78
1727595871910,c8:a6:08:9a:bb:81,-82
1727595871910,60:84:bd:de:7c:67,-60
1727595871910,c8:a6:08:9a:bb:84,-82
1727595871910,c8:a6:08:5a:bb:84,-87
1727595871910,c0:25:a2:a7:2e:2b,-55
1727595871910,c0:25:a2:a7:2e:2a,-56
1727595871910,c8:a6:08:5a:fd:84,-93
1727595871910,d0:40:ef:f9:f0:9d,-95
1727595871910,60:84:bd:de:7c:60,-64
1727595871910,c8:a6:08:5a:fd:80,-92
1727595871910,c8:a6:08:5a:fd:81,-92
1727595871910,c8:a6:08:9a:b7:01,-91
1727595871910,c8:a6:08:9b:16:24,-54
1727595871910,c8:a6:08:5b:15:50,-92
1727595871910,c8:a6:08:9a:b7:00,-90
1727595871910,c8:a6:08:5b:15:51,-90
1727595871910,c0:25:a2:a9:b1:4f,-49
1727595871910,c8:a6:08:5b:16:24,-62
1727595871910,c8:a6:08:9b:15:51,-80
1727595871910,c8:a6:08:9b:15:50,-80
1727595871910,c8:a6:08:9b:16:21,-53
1727595871910,c8:a6:08:5b:16:21,-61
1727595871910,c8:a6:08:9b:16:20,-53
1727595871910,c8:a6:08:5b:16:20,-61
1727595871910,c8:a6:08:9b:15:54,-80
1727595871910,c8:a6:08:9a:b7:04,-90
1727595871910,c0:25:a2:a7:2e:1a,-72
1727595871910,c8:a6:08:5a:bc:14,-78
1727595871926,c8:a6:08:9a:fe:71,-86
1727595871926,c8:a6:08:9a:fe:70,-86
1727595871926,c8:a6:08:9a:fe:74,-86
1727595871926,84:af:ec:86:f0:70,-83
1727595871926,c8:a6:08:9a:bb:c4,-83
1727595871926,c8:a6:08:9a:bb:c1,-83
1727595871926,c8:a6:08:9a:bb:c0,-83
1727595871926,c8:a6:08:5a:bb:c0,-83
1727595871926,c8:a6:08:9b:16:04,-63
1727595871926,c8:a6:08:5b:16:04,-66
1727595871926,c8:a6:08:9b:16:01,-61
1727595871926,c8:a6:08:5b:16:01,-66
1727595871926,c8:a6:08:9b:16:00,-61
1727595871926,c8:a6:08:5b:16:00,-66
1727595871926,80:ea:96:f2:cc:77,-88
1727595871926,c8:a6:08:9a:bc:10,-76
1727595871926,c8:a6:08:5a:bb:81,-86
1727595871926,c8:a6:08:9a:bc:11,-76
1727595871926,c8:a6:08:5a:bb:80,-85
1727595871926,c8:a6:08:9a:bc:14,-76
1727595871926,c8:a6:08:5a:bc:11,-78
1727595871926,c8:a6:08:9a:bb:80,-82
1727595871926,c8:a6:08:5a:bc:10,-78
1727595871926,c8:a6:08:9a:bb:81,-82
1727595871926,60:84:bd:de:7c:67,-60
1727595871926,c8:a6:08:9a:bb:84,-82
1727595871926,c8:a6:08:5a:bb:84,-87
1727595871926,c0:25:a2:a7:2e:2b,-55
1727595871926,c0:25:a2:a7:2e:2a,-56
1727595871926,c8:a6:08:5a:fd:84,-93
1727595871926,d0:40:ef:f9:f0:9d,-95
1727595871926,60:84:bd:de:7c:60,-64
1727595871926,c8:a6:08:5a:fd:80,-92
1727595871926,c8:a6:08:5a:fd:81,-92
1727595871926,c8:a6:08:9a:b7:01,-91
1727595871926,c8:a6:08:9b:16:24,-54
1727595871926,c8:a6:08:5b:15:50,-92
1727595871926,c8:a6:08:9a:b7:00,-90
1727595871926,c8:a6:08:5b:15:51,-90
1727595871926,c0:25:a2:a9:b1:4f,-49
1727595871926,c8:a6:08:5b:16:24,-62
1727595871926,c8:a6:08:9b:15:51,-80
1727595871926,c8:a6:08:9b:15:50,-80
1727595871926,c8:a6:08:9b:16:21,-53
1727595871926,c8:a6:08:5b:16:21,-61
1727595871926,c8:a6:08:9b:16:20,-53
1727595871926,c8:a6:08:5b:16:20,-61
1727595871926,c8:a6:08:9b:15:54,-80
1727595871926,c8:a6:08:9a:b7:04,-90
1727595871926,c0:25:a2:a7:2e:1a,-72
1727595871926,c8:a6:08:5a:bc:14,-78
1727595871937,c8:a6:08:9a:fe:71,-86
1727595871937,c8:a6:08:9a:fe:70,-86
1727595871937,c8:a6:08:9a:fe:74,-86
1727595871937,84:af:ec:86:f0:70,-83
1727595871937,c8:a6:08:9a:bb:c4,-83
1727595871937,c8:a6:08:9a:bb:c1,-83
1727595871937,c8:a6:08:9a:bb:c0,-83
1727595871937,c8:a6:08:5a:bb:c0,-83
1727595871937,c8:a6:08:9b:16:04,-63
1727595871937,c8:a6:08:5b:16:04,-66
1727595871937,c8:a6:08:9b:16:01,-61
1727595871937,c8:a6:08:5b:16:01,-66
1727595871937,c8:a6:08:9b:16:00,-61
1727595871937,c8:a6:08:5b:16:00,-66
1727595871937,80:ea:96:f2:cc:77,-88
1727595871937,c8:a6:08:9a:bc:10,-76
1727595871937,c8:a6:08:5a:bb:81,-86
1727595871937,c8:a6:08:9a:bc:11,-76
1727595871937,c8:a6:08:5a:bb:80,-85
1727595871937,c8:a6:08:9a:bc:14,-76
1727595871937,c8:a6:08:5a:bc:11,-78
1727595871937,c8:a6:08:9a:bb:80,-82
1727595871937,c8:a6:08:5a:bc:10,-78
1727595871937,c8:a6:08:9a:bb:81,-82
1727595871937,60:84:bd:de:7c:67,-60
1727595871938,c8:a6:08:9a:bb:84,-82
1727595871938,c8:a6:08:5a:bb:84,-87
1727595871938,c0:25:a2:a7:2e:2b,-55
1727595871938,c0:25:a2:a7:2e:2a,-56
1727595871938,c8:a6:08:5a:fd:84,-93
1727595871938,d0:40:ef:f9:f0:9d,-95
1727595871938,60:84:bd:de:7c:60,-64
1727595871938,c8:a6:08:5a:fd:80,-92
1727595871938,c8:a6:08:5a:fd:81,-92
1727595871938,c8:a6:08:9a:b7:01,-91
1727595871938,c8:a6:08:9b:16:24,-54
1727595871938,c8:a6:08:5b:15:50,-92
1727595871938,c8:a6:08:9a:b7:00,-90
1727595871938,c8:a6:08:5b:15:51,-90
1727595871938,c0:25:a2:a9:b1:4f,-49
1727595871938,c8:a6:08:5b:16:24,-62
1727595871938,c8:a6:08:9b:15:51,-80
1727595871938,c8:a6:08:9b:15:50,-80
1727595871938,c8:a6:08:9b:16:21,-53
1727595871938,c8:a6:08:5b:16:21,-61
1727595871938,c8:a6:08:9b:16:20,-53
1727595871938,c8:a6:08:5b:16:20,-61
1727595871938,c8:a6:08:9b:15:54,-80
1727595871938,c8:a6:08:9a:b7:04,-90
1727595871938,c0:25:a2:a7:2e:1a,-72
1727595871938,c8:a6:08:5a:bc:14,-78
1727595871954,c8:a6:08:9a:fe:71,-86
1727595871954,c8:a6:08:9a:fe:70,-86
1727595871954,c8:a6:08:9a:fe:74,-86
1727595871954,84:af:ec:86:f0:70,-83
1727595871954,c8:a6:08:9a:bb:c4,-83
1727595871954,c8:a6:08:9a:bb:c1,-83
1727595871954,c8:a6:08:9a:bb:c0,-83
1727595871955,c8:a6:08:5a:bb:c0,-83
1727595871955,c8:a6:08:9b:16:04,-63
1727595871955,c8:a6:08:5b:16:04,-66
1727595871955,c8:a6:08:9b:16:01,-61
1727595871955,c8:a6:08:5b:16:01,-66
1727595871955,c8:a6:08:9b:16:00,-61
1727595871955,c8:a6:08:5b:16:00,-66
1727595871955,80:ea:96:f2:cc:77,-88
1727595871955,c8:a6:08:9a:bc:10,-76
1727595871955,c8:a6:08:5a:bb:81,-86
1727595871955,c8:a6:08:9a:bc:11,-76
1727595871955,c8:a6:08:5a:bb:80,-85
1727595871955,c8:a6:08:9a:bc:14,-76
1727595871955,c8:a6:08:5a:bc:11,-78
1727595871955,c8:a6:08:9a:bb:80,-82
1727595871955,c8:a6:08:5a:bc:10,-78
1727595871955,c8:a6:08:9a:bb:81,-82
1727595871955,60:84:bd:de:7c:67,-60
1727595871955,c8:a6:08:9a:bb:84,-82
1727595871955,c8:a6:08:5a:bb:84,-87
1727595871955,c0:25:a2:a7:2e:2b,-55
1727595871955,c0:25:a2:a7:2e:2a,-56
1727595871955,c8:a6:08:5a:fd:84,-93
1727595871955,d0:40:ef:f9:f0:9d,-95
1727595871955,60:84:bd:de:7c:60,-64
1727595871955,c8:a6:08:5a:fd:80,-92
1727595871955,c8:a6:08:5a:fd:81,-92
1727595871955,c8:a6:08:9a:b7:01,-91
1727595871955,c8:a6:08:9b:16:24,-54
1727595871955,c8:a6:08:5b:15:50,-92
1727595871955,c8:a6:08:9a:b7:00,-90
1727595871955,c8:a6:08:5b:15:51,-90
1727595871955,c0:25:a2:a9:b1:4f,-49
1727595871955,c8:a6:08:5b:16:24,-62
1727595871955,c8:a6:08:9b:15:51,-80
1727595871955,c8:a6:08:9b:15:50,-80
1727595871955,c8:a6:08:9b:16:21,-53
1727595871955,c8:a6:08:5b:16:21,-61
1727595871955,c8:a6:08:9b:16:20,-53
1727595871955,c8:a6:08:5b:16:20,-61
1727595871955,c8:a6:08:9b:15:54,-80
1727595871955,c8:a6:08:9a:b7:04,-90
1727595871955,c0:25:a2:a7:2e:1a,-72
1727595871955,c8:a6:08:5a:bc:14,-78
1727595871962,c8:a6:08:9a:fe:71,-86
1727595871962,c8:a6:08:9a:fe:70,-86
1727595871962,c8:a6:08:9a:fe:74,-86
1727595871962,84:af:ec:86:f0:70,-83
1727595871962,c8:a6:08:9a:bb:c4,-83
1727595871962,c8:a6:08:9a:bb:c1,-83
1727595871962,c8:a6:08:9a:bb:c0,-83
1727595871962,c8:a6:08:5a:bb:c0,-83
1727595871962,c8:a6:08:9b:16:04,-63
1727595871962,c8:a6:08:5b:16:04,-66
1727595871962,c8:a6:08:9b:16:01,-61
1727595871962,c8:a6:08:5b:16:01,-66
1727595871962,c8:a6:08:9b:16:00,-61
1727595871962,c8:a6:08:5b:16:00,-66
1727595871962,80:ea:96:f2:cc:77,-88
1727595871962,c8:a6:08:9a:bc:10,-76
1727595871962,c8:a6:08:5a:bb:81,-86
1727595871962,c8:a6:08:9a:bc:11,-76
1727595871962,c8:a6:08:5a:bb:80,-85
1727595871962,c8:a6:08:9a:bc:14,-76
1727595871962,c8:a6:08:5a:bc:11,-78
1727595871962,c8:a6:08:9a:bb:80,-82
1727595871962,c8:a6:08:5a:bc:10,-78
1727595871962,c8:a6:08:9a:bb:81,-82
1727595871962,60:84:bd:de:7c:67,-60
1727595871962,c8:a6:08:9a:bb:84,-82
1727595871962,c8:a6:08:5a:bb:84,-87
1727595871962,c0:25:a2:a7:2e:2b,-55
1727595871962,c0:25:a2:a7:2e:2a,-56
1727595871962,c8:a6:08:5a:fd:84,-93
1727595871962,d0:40:ef:f9:f0:9d,-95
1727595871962,60:84:bd:de:7c:60,-64
1727595871963,c8:a6:08:5a:fd:80,-92
1727595871963,c8:a6:08:5a:fd:81,-92
1727595871963,c8:a6:08:9a:b7:01,-91
1727595871963,c8:a6:08:9b:16:24,-54
1727595871963,c8:a6:08:5b:15:50,-92
1727595871963,c8:a6:08:9a:b7:00,-90
1727595871963,c8:a6:08:5b:15:51,-90
1727595871963,c0:25:a2:a9:b1:4f,-49
1727595871963,c8:a6:08:5b:16:24,-62
1727595871963,c8:a6:08:9b:15:51,-80
1727595871963,c8:a6:08:9b:15:50,-80
1727595871963,c8:a6:08:9b:16:21,-53
1727595871963,c8:a6:08:5b:16:21,-61
1727595871963,c8:a6:08:9b:16:20,-53
1727595871963,c8:a6:08:5b:16:20,-61
1727595871963,c8:a6:08:9b:15:54,-80
1727595871963,c8:a6:08:9a:b7:04,-90
1727595871963,c0:25:a2:a7:2e:1a,-72
1727595871963,c8:a6:08:5a:bc:14,-78
1727595871977,c8:a6:08:9a:fe:71,-86
1727595871977,c8:a6:08:9a:fe:70,-86
1727595871977,c8:a6:08:9a:fe:74,-86
1727595871977,84:af:ec:86:f0:70,-83
1727595871977,c8:a6:08:9a:bb:c4,-83
1727595871978,c8:a6:08:9a:bb:c1,-83
1727595871978,c8:a6:08:9a:bb:c0,-83
1727595871978,c8:a6:08:5a:bb:c0,-83
1727595871978,c8:a6:08:9b:16:04,-63
1727595871978,c8:a6:08:5b:16:04,-66
1727595871978,c8:a6:08:9b:16:01,-61
1727595871978,c8:a6:08:5b:16:01,-66
1727595871978,c8:a6:08:9b:16:00,-61
1727595871978,c8:a6:08:5b:16:00,-66
1727595871978,80:ea:96:f2:cc:77,-88
1727595871978,c8:a6:08:9a:bc:10,-76
1727595871978,c8:a6:08:5a:bb:81,-86
1727595871978,c8:a6:08:9a:bc:11,-76
1727595871978,c8:a6:08:5a:bb:80,-85
1727595871978,c8:a6:08:9a:bc:14,-76
1727595871978,c8:a6:08:5a:bc:11,-78
1727595871978,c8:a6:08:9a:bb:80,-82
1727595871978,c8:a6:08:5a:bc:10,-78
1727595871978,c8:a6:08:9a:bb:81,-82
1727595871978,60:84:bd:de:7c:67,-60
1727595871978,c8:a6:08:9a:bb:84,-82
1727595871978,c8:a6:08:5a:bb:84,-87
1727595871978,c0:25:a2:a7:2e:2b,-55
1727595871978,c0:25:a2:a7:2e:2a,-56
1727595871978,c8:a6:08:5a:fd:84,-93
1727595871978,d0:40:ef:f9:f0:9d,-95
1727595871978,60:84:bd:de:7c:60,-64
1727595871978,c8:a6:08:5a:fd:80,-92
1727595871978,c8:a6:08:5a:fd:81,-92
1727595871978,c8:a6:08:9a:b7:01,-91
1727595871978,c8:a6:08:9b:16:24,-54
1727595871978,c8:a6:08:5b:15:50,-92
1727595871978,c8:a6:08:9a:b7:00,-90
1727595871978,c8:a6:08:5b:15:51,-90
1727595871978,c0:25:a2:a9:b1:4f,-49
1727595871978,c8:a6:08:5b:16:24,-62
1727595871978,c8:a6:08:9b:15:51,-80
1727595871978,c8:a6:08:9b:15:50,-80
1727595871978,c8:a6:08:9b:16:21,-53
1727595871978,c8:a6:08:5b:16:21,-61
1727595871978,c8:a6:08:9b:16:20,-53
1727595871978,c8:a6:08:5b:16:20,-61
1727595871978,c8:a6:08:9b:15:54,-80
1727595871978,c8:a6:08:9a:b7:04,-90
1727595871978,c0:25:a2:a7:2e:1a,-72
1727595871978,c8:a6:08:5a:bc:14,-78
1727595871985,c8:a6:08:9a:fe:71,-86
1727595871985,c8:a6:08:9a:fe:70,-86
1727595871985,c8:a6:08:9a:fe:74,-86
1727595871985,84:af:ec:86:f0:70,-83
1727595871985,c8:a6:08:9a:bb:c4,-83
1727595871985,c8:a6:08:9a:bb:c1,-83
1727595871985,c8:a6:08:9a:bb:c0,-83
1727595871985,c8:a6:08:5a:bb:c0,-83
1727595871985,c8:a6:08:9b:16:04,-63
1727595871986,c8:a6:08:5b:16:04,-66
1727595871986,c8:a6:08:9b:16:01,-61
1727595871986,c8:a6:08:5b:16:01,-66
1727595871986,c8:a6:08:9b:16:00,-61
1727595871986,c8:a6:08:5b:16:00,-66
1727595871986,80:ea:96:f2:cc:77,-88
1727595871986,c8:a6:08:9a:bc:10,-76
1727595871986,c8:a6:08:5a:bb:81,-86
1727595871986,c8:a6:08:9a:bc:11,-76
1727595871986,c8:a6:08:5a:bb:80,-85
1727595871986,c8:a6:08:9a:bc:14,-76
1727595871986,c8:a6:08:5a:bc:11,-78
1727595871986,c8:a6:08:9a:bb:80,-82
1727595871986,c8:a6:08:5a:bc:10,-78
1727595871986,c8:a6:08:9a:bb:81,-82
1727595871986,60:84:bd:de:7c:67,-60
1727595871986,c8:a6:08:9a:bb:84,-82
1727595871986,c8:a6:08:5a:bb:84,-87
1727595871986,c0:25:a2:a7:2e:2b,-55
1727595871986,c0:25:a2:a7:2e:2a,-56
1727595871986,c8:a6:08:5a:fd:84,-93
1727595871986,d0:40:ef:f9:f0:9d,-95
1727595871986,60:84:bd:de:7c:60,-64
1727595871986,c8:a6:08:5a:fd:80,-92
1727595871986,c8:a6:08:5a:fd:81,-92
1727595871986,c8:a6:08:9a:b7:01,-91
1727595871986,c8:a6:08:9b:16:24,-54
1727595871986,c8:a6:08:5b:15:50,-92
1727595871986,c8:a6:08:9a:b7:00,-90
1727595871986,c8:a6:08:5b:15:51,-90
1727595871986,c0:25:a2:a9:b1:4f,-49
1727595871986,c8:a6:08:5b:16:24,-62
1727595871986,c8:a6:08:9b:15:51,-80
1727595871986,c8:a6:08:9b:15:50,-80
1727595871986,c8:a6:08:9b:16:21,-53
1727595871986,c8:a6:08:5b:16:21,-61
1727595871986,c8:a6:08:9b:16:20,-53
1727595871986,c8:a6:08:5b:16:20,-61
1727595871986,c8:a6:08:9b:15:54,-80
1727595871986,c8:a6:08:9a:b7:04,-90
1727595871986,c0:25:a2:a7:2e:1a,-72
1727595871986,c8:a6:08:5a:bc:14,-78
1727595872002,c8:a6:08:9a:fe:71,-86
1727595872002,c8:a6:08:9a:fe:70,-86
1727595872002,c8:a6:08:9a:fe:74,-86
1727595872002,84:af:ec:86:f0:70,-83
1727595872002,c8:a6:08:9a:bb:c4,-83
1727595872002,c8:a6:08:9a:bb:c1,-83
1727595872002,c8:a6:08:9a:bb:c0,-83
1727595872002,c8:a6:08:5a:bb:c0,-83
1727595872002,c8:a6:08:9b:16:04,-63
1727595872002,c8:a6:08:5b:16:04,-66
1727595872002,c8:a6:08:9b:16:01,-61
1727595872002,c8:a6:08:5b:16:01,-66
1727595872002,c8:a6:08:9b:16:00,-61
1727595872002,c8:a6:08:5b:16:00,-66
1727595872002,80:ea:96:f2:cc:77,-88
1727595872002,c8:a6:08:9a:bc:10,-76
1727595872002,c8:a6:08:5a:bb:81,-86
1727595872002,c8:a6:08:9a:bc:11,-76
1727595872002,c8:a6:08:5a:bb:80,-85
1727595872002,c8:a6:08:9a:bc:14,-76
1727595872002,c8:a6:08:5a:bc:11,-78
1727595872002,c8:a6:08:9a:bb:80,-82
1727595872002,c8:a6:08:5a:bc:10,-78
1727595872002,c8:a6:08:9a:bb:81,-82
1727595872002,60:84:bd:de:7c:67,-60
1727595872002,c8:a6:08:9a:bb:84,-82
1727595872002,c8:a6:08:5a:bb:84,-87
1727595872002,c0:25:a2:a7:2e:2b,-55
1727595872002,c0:25:a2:a7:2e:2a,-56
1727595872002,c8:a6:08:5a:fd:84,-93
1727595872002,d0:40:ef:f9:f0:9d,-95
1727595872002,60:84:bd:de:7c:60,-64
1727595872002,c8:a6:08:5a:fd:80,-92
1727595872002,c8:a6:08:5a:fd:81,-92
1727595872002,c8:a6:08:9a:b7:01,-91
1727595872002,c8:a6:08:9b:16:24,-54
1727595872002,c8:a6:08:5b:15:50,-92
1727595872002,c8:a6:08:9a:b7:00,-90
1727595872002,c8:a6:08:5b:15:51,-90
1727595872002,c0:25:a2:a9:b1:4f,-49
1727595872002,c8:a6:08:5b:16:24,-62
1727595872002,c8:a6:08:9b:15:51,-80
1727595872002,c8:a6:08:9b:15:50,-80
1727595872003,c8:a6:08:9b:16:21,-53
1727595872003,c8:a6:08:5b:16:21,-61
1727595872003,c8:a6:08:9b:16:20,-53
1727595872003,c8:a6:08:5b:16:20,-61
1727595872003,c8:a6:08:9b:15:54,-80
1727595872003,c8:a6:08:9a:b7:04,-90
1727595872003,c0:25:a2:a7:2e:1a,-72
1727595872003,c8:a6:08:5a:bc:14,-78
1727595872008,c8:a6:08:9a:fe:71,-86
1727595872008,c8:a6:08:9a:fe:70,-86
1727595872008,c8:a6:08:9a:fe:74,-86
1727595872008,84:af:ec:86:f0:70,-83
1727595872008,c8:a6:08:9a:bb:c4,-83
1727595872008,c8:a6:08:9a:bb:c1,-83
1727595872008,c8:a6:08:9a:bb:c0,-83
1727595872008,c8:a6:08:5a:bb:c0,-83
1727595872009,c8:a6:08:9b:16:04,-63
1727595872009,c8:a6:08:5b:16:04,-66
1727595872009,c8:a6:08:9b:16:01,-61
1727595872009,c8:a6:08:5b:16:01,-66
1727595872009,c8:a6:08:9b:16:00,-61
1727595872009,c8:a6:08:5b:16:00,-66
1727595872009,80:ea:96:f2:cc:77,-88
1727595872009,c8:a6:08:9a:bc:10,-76
1727595872009,c8:a6:08:5a:bb:81,-86
1727595872009,c8:a6:08:9a:bc:11,-76
1727595872009,c8:a6:08:5a:bb:80,-85
1727595872009,c8:a6:08:9a:bc:14,-76
1727595872009,c8:a6:08:5a:bc:11,-78
1727595872009,c8:a6:08:9a:bb:80,-82
1727595872009,c8:a6:08:5a:bc:10,-78
1727595872009,c8:a6:08:9a:bb:81,-82
1727595872009,60:84:bd:de:7c:67,-60
1727595872009,c8:a6:08:9a:bb:84,-82
1727595872009,c8:a6:08:5a:bb:84,-87
1727595872009,c0:25:a2:a7:2e:2b,-55
1727595872009,c0:25:a2:a7:2e:2a,-56
1727595872009,c8:a6:08:5a:fd:84,-93
1727595872009,d0:40:ef:f9:f0:9d,-95
1727595872009,60:84:bd:de:7c:60,-64
1727595872009,c8:a6:08:5a:fd:80,-92
1727595872009,c8:a6:08:5a:fd:81,-92
1727595872009,c8:a6:08:9a:b7:01,-91
1727595872009,c8:a6:08:9b:16:24,-54
1727595872009,c8:a6:08:5b:15:50,-92
1727595872009,c8:a6:08:9a:b7:00,-90
1727595872009,c8:a6:08:5b:15:51,-90
1727595872009,c0:25:a2:a9:b1:4f,-49
1727595872009,c8:a6:08:5b:16:24,-62
1727595872009,c8:a6:08:9b:15:51,-80
1727595872009,c8:a6:08:9b:15:50,-80
1727595872009,c8:a6:08:9b:16:21,-53
1727595872009,c8:a6:08:5b:16:21,-61
1727595872009,c8:a6:08:9b:16:20,-53
1727595872009,c8:a6:08:5b:16:20,-61
1727595872009,c8:a6:08:9b:15:54,-80
1727595872009,c8:a6:08:9a:b7:04,-90
1727595872009,c0:25:a2:a7:2e:1a,-72
1727595872009,c8:a6:08:5a:bc:14,-78
1727595872026,c8:a6:08:9a:fe:71,-86
1727595872026,c8:a6:08:9a:fe:70,-86
1727595872026,c8:a6:08:9a:fe:74,-86
1727595872026,84:af:ec:86:f0:70,-83
1727595872026,c8:a6:08:9a:bb:c4,-83
1727595872026,c8:a6:08:9a:bb:c1,-83
1727595872026,c8:a6:08:9a:bb:c0,-83
1727595872026,c8:a6:08:5a:bb:c0,-83
1727595872026,c8:a6:08:9b:16:04,-63
1727595872026,c8:a6:08:5b:16:04,-66
1727595872026,c8:a6:08:9b:16:01,-61
1727595872026,c8:a6:08:5b:16:01,-66
1727595872026,c8:a6:08:9b:16:00,-61
1727595872026,c8:a6:08:5b:16:00,-66
1727595872026,80:ea:96:f2:cc:77,-88
1727595872026,c8:a6:08:9a:bc:10,-76
1727595872026,c8:a6:08:5a:bb:81,-86
1727595872026,c8:a6:08:9a:bc:11,-76
1727595872026,c8:a6:08:5a:bb:80,-85
1727595872026,c8:a6:08:9a:bc:14,-76
1727595872026,c8:a6:08:5a:bc:11,-78
1727595872026,c8:a6:08:9a:bb:80,-82
1727595872026,c8:a6:08:5a:bc:10,-78
1727595872026,c8:a6:08:9a:bb:81,-82
1727595872026,60:84:bd:de:7c:67,-60
1727595872026,c8:a6:08:9a:bb:84,-82
1727595872026,c8:a6:08:5a:bb:84,-87
1727595872026,c0:25:a2:a7:2e:2b,-55
1727595872026,c0:25:a2:a7:2e:2a,-56
1727595872026,c8:a6:08:5a:fd:84,-93
1727595872026,d0:40:ef:f9:f0:9d,-95
1727595872026,60:84:bd:de:7c:60,-64
1727595872026,c8:a6:08:5a:fd:80,-92
1727595872026,c8:a6:08:5a:fd:81,-92
1727595872026,c8:a6:08:9a:b7:01,-91
1727595872026,c8:a6:08:9b:16:24,-54
1727595872026,c8:a6:08:5b:15:50,-92
1727595872026,c8:a6:08:9a:b7:00,-90
1727595872027,c8:a6:08:5b:15:51,-90
1727595872027,c0:25:a2:a9:b1:4f,-49
1727595872027,c8:a6:08:5b:16:24,-62
1727595872027,c8:a6:08:9b:15:51,-80
1727595872027,c8:a6:08:9b:15:50,-80
1727595872027,c8:a6:08:9b:16:21,-53
1727595872027,c8:a6:08:5b:16:21,-61
1727595872027,c8:a6:08:9b:16:20,-53
1727595872027,c8:a6:08:5b:16:20,-61
1727595872027,c8:a6:08:9b:15:54,-80
1727595872027,c8:a6:08:9a:b7:04,-90
1727595872027,c0:25:a2:a7:2e:1a,-72
1727595872027,c8:a6:08:5a:bc:14,-78
1727595872036,c8:a6:08:9a:fe:71,-86
1727595872036,c8:a6:08:9a:fe:70,-86
1727595872036,c8:a6:08:9a:fe:74,-86
1727595872037,84:af:ec:86:f0:70,-83
1727595872037,c8:a6:08:9a:bb:c4,-83
1727595872037,c8:a6:08:9a:bb:c1,-83
1727595872037,c8:a6:08:9a:bb:c0,-83
1727595872037,c8:a6:08:5a:bb:c0,-83
1727595872037,c8:a6:08:9b:16:04,-63
1727595872037,c8:a6:08:5b:16:04,-66
1727595872037,c8:a6:08:9b:16:01,-61
1727595872037,c8:a6:08:5b:16:01,-66
1727595872037,c8:a6:08:9b:16:00,-61
1727595872037,c8:a6:08:5b:16:00,-66
1727595872037,80:ea:96:f2:cc:77,-88
1727595872037,c8:a6:08:9a:bc:10,-76
1727595872037,c8:a6:08:5a:bb:81,-86
1727595872037,c8:a6:08:9a:bc:11,-76
1727595872037,c8:a6:08:5a:bb:80,-85
1727595872037,c8:a6:08:9a:bc:14,-76
1727595872037,c8:a6:08:5a:bc:11,-78
1727595872037,c8:a6:08:9a:bb:80,-82
1727595872037,c8:a6:08:5a:bc:10,-78
1727595872037,c8:a6:08:9a:bb:81,-82
